,mean_pitch,mean_intensity,sd_pitch,sd_intensity,duration,speaking_rate,jitter,shimmer,tag
39,-0.2260252374414875,0.02405083638342531,3.9626037746794895,14.50110976638506,2.3599999999999994,0.4237288135593221,0.008459750812486963,0.049828515589114254,%
41,-0.5144339299387962,0.043483057072941866,19.54614003592983,14.383101081155948,2.680000000000007,2.985074626865664,0.011422280194778901,0.05808240308071753,sd
42,-0.3071836892642794,0.1832344266453232,13.367970831943069,15.747443169316861,2.759999999999991,3.2608695652174022,0.011952940055938716,0.0747555915520571,sd
43,0.039800309980388304,0.12584892797557012,10.315560901762206,11.835407354537535,4.360000000000014,3.4403669724770536,0.014987342569252451,0.10813178914780044,sd
44,-0.12730635850955718,0.12086124397735065,11.04167255694834,12.588588219966995,5.0,4.6,0.012419954340503156,0.07143401404401027,sd
46,-0.0710191717282731,-0.06060635278297588,8.092628630161158,13.885446439107302,3.280000000000001,3.6585365853658525,0.012643292569104368,0.07803724868835332,sd
47,-0.21158784523511587,0.11532862999207483,27.322342759628373,12.768498662445888,3.920000000000016,4.591836734693859,0.019473435066594363,0.09039997061640774,sv
48,-0.0912456047872342,-0.05852989001578368,9.228243126458826,15.154684835271464,3.719999999999999,3.2258064516129044,0.01198284421432484,0.06995169943934049,sd
49,-0.2431373546767167,0.21269856585481928,21.162259629612535,12.87909513864703,5.9199999999999875,4.391891891891901,0.018951941214221512,0.08595829888040654,sd
51,-0.15155627285044115,0.10074781523922494,14.618660716020631,10.203712159770248,2.799999999999983,4.285714285714312,0.011485668786550359,0.08945606551105031,sd
52,-0.3706719674598822,-0.08021806082839789,16.962163016443906,14.380750184617527,3.1200000000000045,4.166666666666661,0.016030342263813516,0.0760806036187813,sd
53,-0.19276723334556944,0.08894200955892062,28.47362331356129,14.702139580336297,4.439999999999998,3.3783783783783803,0.017449767061521283,0.08273277025282304,sd
54,-0.13036802067865627,0.30328490096057314,15.111399242467485,8.223214366805287,1.8000000000000114,6.1111111111110725,0.021934969064182765,0.07968584738366577,sd
55,-0.362495735518077,0.3747775514370131,6.065878230741023,9.348883832747912,0.28000000000000114,3.571428571428557,0.009618632026261804,0.047563457964669036,%
56,0.5019061767510893,-0.14244543010724042,34.72126045911246,14.14728067213803,2.280000000000001,0.43859649122806993,0.007969929080921352,0.05353072551339452,aa
57,-0.2652662901522914,-0.08605530231174197,14.971444200096737,14.83504128797202,0.28000000000000114,3.571428571428557,0.010992923105035251,0.09011306722435665,%
58,-0.004279398745208773,-0.06353470917791781,34.56932048390114,12.734839654593504,7.519999999999982,3.05851063829788,0.009837899049270137,0.07865963054398642,sd
59,-0.033767368256700236,0.012277757600699157,36.95040477473464,12.221170705618684,2.160000000000025,3.240740740740703,0.011575622988348563,0.06608252588479759,sd
60,-0.25736486562280914,0.03360483626019861,3.104835428871169,11.13150320691585,1.3199999999999932,3.7878787878788076,0.016330905505425135,0.11520704844791459,sd
61,-0.39865659543619647,0.3709890391976969,26.206443172591566,7.0065998492727255,0.4000000000000057,7.499999999999893,0.01602166664687657,0.08898641394567644,%
62,0.28500875525841707,0.15257362727904789,38.58061262042754,8.848784010855876,1.2800000000000011,4.687499999999996,0.01186627895506639,0.09826674994063506,sd
63,0.1980352347188481,0.2392855809332295,15.938010315519653,9.27720525348308,3.319999999999993,4.216867469879527,0.006665779128628001,0.056203966790110776,sd
64,0.4011154401041428,-0.2509102520818913,20.934949419744772,14.539117309951106,6.680000000000007,2.544910179640716,0.010543298794486428,0.06923831698553583,sd
65,0.09869931562217737,0.1465066123294232,2.622195750073344,9.528554070882596,0.4399999999999977,2.2727272727272845,0.03089209898735083,0.11296830455157539,b
67,0.07949492128552205,-0.06950382725985338,46.269647905147636,11.324425984395875,2.280000000000001,2.63157894736842,0.012166913681822785,0.0685619789704626,sv
69,-0.1587263519823362,0.27376050425935383,60.26478369265609,12.318221555984756,2.2399999999999807,4.464285714285753,0.016637090977020357,0.07592477117973234,sv
70,-0.08373050596029863,0.1677553921897894,62.23910860670129,11.10621513170638,2.5200000000000102,3.1746031746031615,0.019240976672090553,0.09622120356142687,sv
71,-0.056167246783381475,-0.20049026215902077,18.088227275894553,13.721358432699851,1.960000000000008,3.061224489795906,0.013601787206901556,0.07058878572218943,sv
72,-0.25282192461910724,-0.01411223771737069,56.40631697274473,12.093212617729252,5.0,3.0,0.014780958280634355,0.08952059736171276,sv
73,-0.12634121914665086,0.07069638478202767,5.160732573530244,11.285603688652285,0.7199999999999989,1.388888888888891,0.025164087713501773,0.10933947712890783,b
74,-0.2846776059332674,0.08152750216641369,64.32548788415632,10.535106068388792,5.639999999999986,3.1914893617021356,0.01137942882665809,0.06473491381002001,sv
75,0.10534534865795186,0.3346718971738092,13.082749267612376,8.899524941311748,0.5600000000000023,1.7857142857142785,0.024546244073017576,0.13070288564714116,b
76,0.1263234115409273,0.12167095274952477,18.489340711430184,15.721329981049356,1.8799999999999955,2.659574468085113,0.011113069825638276,0.06275521699850604,sv
77,-0.5337167338838014,0.2922808271568733,49.413560412109476,10.400093634600937,1.960000000000008,4.081632653061208,0.015436451624565077,0.0742361599801244,sd
78,0.6113451397596477,0.5686531158371317,14.856926999487774,4.848439957571943,0.3199999999999932,6.250000000000133,0.04365942237782957,0.05501072277438684,%
79,-0.6574734945837694,0.14879491499688213,34.90439845560597,13.322336027349797,6.640000000000015,3.4638554216867394,0.015302430329489946,0.07237722495406793,sd
80,-0.24688019968439578,0.1046614526977141,7.043919209693918,10.14810190289014,1.8799999999999955,3.7234042553191578,0.009761111971218886,0.056669465433919645,sd
81,-0.4400774363665836,0.1335576785127255,18.833813282925213,9.076367597271057,1.4000000000000057,4.285714285714269,0.02848634691723869,0.13395396077051547,sd
83,-0.26021205550927695,0.08941997829305315,18.119307547669155,11.217343220905475,1.6800000000000068,3.571428571428557,0.018377284461661238,0.07522243676231605,sd
84,-0.04791491630624323,0.20885884234078267,9.896949957398569,14.453067323179102,3.960000000000008,5.05050505050504,0.01289667182360569,0.0736271593069377,sd
85,-0.4338782082312176,0.1203506430748309,22.625355474783913,12.269626976714077,5.359999999999985,2.98507462686568,0.016834926641073403,0.09087158424041444,sv
86,-0.3485008416722013,0.08793036819194477,19.303315895130915,12.527369463773887,3.200000000000017,4.374999999999977,0.014771501082564427,0.06765685420556648,sd
87,0.1465954322803078,0.3841678779951887,9.679045572325641,6.562673676129962,0.5600000000000023,1.7857142857142785,0.013796920559032304,0.07197089455659655,b
88,-0.6061799633753455,-0.0066563914650539235,23.445966976807544,14.289676933717793,5.9599999999999795,4.026845637583906,0.014049056523734215,0.07610959081808522,sd
89,-0.27756338300373407,0.18258738452714707,20.888728009077074,10.677453582925425,3.280000000000001,2.743902439024389,0.014791820321675279,0.08952512504060055,sd
90,-0.3912307782559271,0.2357491338838622,30.94640236512299,11.342679243428554,3.8799999999999955,3.6082474226804164,0.018095349810334633,0.0734646353557876,sv
91,0.15609012198537742,0.19400236112591873,21.798500228024874,14.822861318130249,4.0,3.25,0.016064960786239566,0.06806168494519786,sd
92,0.03350235602770235,0.1780390120210078,34.649828370689306,10.21664762646166,1.5200000000000387,4.60526315789462,0.0179009301774743,0.07236324627324126,sd
93,0.06968491133428012,0.3225029684236471,19.10172172433069,12.296983386390673,1.3999999999999773,4.285714285714356,0.01522644394640385,0.09258556374354737,sd
94,-0.13726083793265298,0.00590313732340042,25.77773919697015,12.521123208684621,2.160000000000025,3.240740740740703,0.013219913479720456,0.06391754973506518,sd
95,-0.47786423553763413,0.26508403024526683,24.320245811897053,13.567840066795936,4.199999999999989,5.476190476190491,0.0173031913391361,0.07669131020681359,sd
96,-0.3976753502676261,0.13011884099055826,34.30116822839288,12.645444289623809,3.2799999999999727,3.3536585365853937,0.015008629073963765,0.06573136131875174,sd
97,-0.05518602507724424,0.14132304409268537,34.08172194087587,13.531286848798784,4.240000000000009,3.7735849056603694,0.017634008982250003,0.09168168174574841,sd
98,-0.006321292716808258,-0.06034074920875687,27.83969690994203,14.264555484495837,2.160000000000025,2.7777777777777457,0.03901140231104087,0.08912611679182783,sd
99,-0.3068827899860992,0.20263619567309243,29.983131442786746,12.010003644394567,2.8799999999999955,3.4722222222222276,0.017841546966600685,0.08650313600964638,sd
100,-0.3550249329471592,0.16688822959928462,23.435864953018456,14.890763047295442,3.359999999999957,5.357142857142926,0.017446163063970063,0.09924210214157873,sd
101,-0.47033295201213177,0.2385113551134046,115.31524118880753,10.554306331642245,0.9200000000000159,2.1739130434782235,0.025054682677193855,0.08452952071510161,sd
102,-0.18113575024175088,-0.006007799563510274,5.996747846906819,2.6579169611251365,0.160000000000025,6.249999999999023,0.0147095638739098,0.15853271905494515,b
104,0.2672099887988755,0.30146901748290866,22.526647736778678,5.819229798960489,0.6000000000000227,1.6666666666666035,0.01024846165339402,0.09347108234429483,b
106,-0.6715918771544795,0.2606314888063961,47.20139845195528,13.485169046721644,2.759999999999991,3.2608695652174022,0.016337141724954936,0.07119530295877138,sv
107,-0.09468484512665987,0.41234876180067115,15.551125515065054,8.654311858069862,1.240000000000009,5.645161290322539,0.014999834403210162,0.06660289238432499,sd
108,-0.22848081220732086,0.2571810863766424,8.124638577574723,9.898381388149126,0.9600000000000364,8.333333333333018,0.014732781639357482,0.06733923332988272,sd
109,-0.3062747452465905,0.2824799177343935,5.964782983985388,5.959363116172039,1.0,5.0,0.011411458346477601,0.06409257132250719,sd
110,-0.12800262285204111,0.08592479916609341,5.412587666579047,14.46422932945094,8.16,3.063725490196078,0.013887732225310747,0.09418031271017206,sv
111,-0.31854598602567497,0.014662455246650108,6.019350495497983,14.492261174360934,3.5600000000000005,3.6516853932584263,0.010565028568736477,0.0803806294079566,sd
113,0.3776646148281937,0.010648897576932104,6.576779744876835,10.72145515897767,0.23999999999999844,4.166666666666694,0.02048821669184596,0.16610918759065638,ny
115,-0.20330152194774465,-0.2025722166920454,4.223335394716943,13.423878068557785,2.6400000000000006,3.03030303030303,0.020103508483105895,0.13395126063308294,sd
116,-0.5415233074702939,0.01952765667324874,10.339616000011446,17.348094829908003,4.359999999999999,5.733944954128441,0.019669457353624603,0.14068577742528252,sd
117,0.4429525609555294,0.30020652516071844,2.3212099170670353,1.636564815521992,0.1999999999999993,5.000000000000018,0.01317682601120989,0.11149844516096727,b
