,mean_pitch,mean_intensity,sd_pitch,sd_intensity,duration,speaking_rate,jitter,shimmer,tag
289,0.12124397130048092,-0.06743858954533843,27.393156642997063,5.242661767709234,0.6800000000000068,7.352941176470514,0.022350557996650908,0.12724529727461237,sd
290,-0.21420231895214736,0.3452176736892054,27.883525380795398,11.571916094112273,1.0,4.0,0.013640747977026772,0.11565778201732102,sd
291,-0.04088473291752548,0.12083209613285328,11.721884664232226,12.067628646829647,0.5599999999999739,5.357142857143107,0.028335964438542666,0.11595994050156108,sd
292,-0.5553937144079621,0.3206093411292852,81.96872013437122,14.150148427719191,2.5600000000000023,2.734374999999998,0.018038198956906212,0.10273705124335193,sd
293,-0.6909234592641706,0.33076284085957686,50.76852384557642,14.174571168508109,10.400000000000006,3.4615384615384595,0.017179032012632718,0.09150987275918511,sv
294,-0.39206941800988815,0.09603267280961325,146.40556816003678,15.775943074341479,0.8000000000000114,3.7499999999999467,0.03568716513043874,0.1593561615508105,sd
295,0.21656895529952647,0.29543537896101757,6.506886391471691,12.897739393088385,0.9199999999999875,1.0869565217391453,0.018330759035709902,0.0924349297460443,aa
296,-0.11483932223571847,0.14062311339063194,22.759717549447625,13.921361185909118,1.8400000000000034,1.6304347826086927,0.01737298701561391,0.07652420133928492,%
298,-0.7202318835679038,0.2046916188261365,53.61643474602621,14.521950580120619,6.0,3.5,0.01694337713265879,0.09257553504454118,qy
299,-0.31064419547194455,0.2149022820312787,28.29957722191897,5.55009622982378,0.6399999999999864,3.1250000000000666,0.014148238858175163,0.07204297474887868,ny
300,0.11819810349907733,0.2873749213973169,17.81102560805176,14.058130647334721,2.2800000000000296,3.9473684210525803,0.013581687613674395,0.07697358947951709,sd
301,-0.1557964752202191,0.3091026339260745,20.832513754450712,7.234237896756952,0.36000000000001364,2.7777777777776724,0.02494971642489957,0.17065688593056505,b
302,-0.6594169719589742,0.37784985122198056,45.71983125029249,10.30019531613651,2.519999999999982,4.7619047619047965,0.017254524972246315,0.07288684864235791,sd
303,-0.1315927908591623,0.3833006018495482,5.326803880230412,9.106940782706866,0.4399999999999977,4.545454545454569,0.0184788012242226,0.12305678078917037,aa
305,-0.3874526705550002,0.43770609485006684,15.605535641982721,14.030791363601368,0.3199999999999932,3.1250000000000666,0.012258981968795463,0.16700217402640277,b
307,-0.8145900971591602,0.2045964573508574,52.767507097387124,14.171387602862666,3.1200000000000045,5.128205128205121,0.018786460278963243,0.11006375511274863,sv
308,0.07101893290088634,0.38627402010021394,25.971779364110887,8.026982481769782,1.6000000000000227,0.6249999999999911,0.025235661837059012,0.13197002783076978,b
309,-0.5352397402352018,0.3783013615039783,89.11742933340321,7.329101035948238,3.5599999999999454,3.0898876404494855,0.02780298915910681,0.15248838634247938,sv
311,-0.19403964916330507,0.3210085993396925,12.255172453943645,8.889028823168179,0.5200000000000387,3.8461538461535603,0.036686498096359085,0.07046242600343154,aa
312,0.01888388812098518,0.41540685015544065,13.017514622223047,10.292871056091876,2.1200000000000045,3.301886792452823,0.019589729121742765,0.09811013864888979,sv
313,-0.8120875562286333,0.28061334482875,88.71780293423595,13.028194739663045,3.9599999999999795,4.545454545454569,0.01845407152576911,0.11433878760906603,sv
314,-0.058790553020919845,-0.3389770005196715,3.9230667801019616,16.14716601471117,1.1200000000000045,0.8928571428571392,0.010563595763449387,0.1396501095790328,b
315,-0.09674436872126368,0.4992254138260326,17.9780072317239,9.979851975434054,1.920000000000016,2.083333333333316,0.017470758881997537,0.09494090445362587,sv
316,-0.7342602626562795,0.1838275148504731,77.99842931146316,11.999295273282662,2.759999999999991,6.159420289855093,0.030582035336560155,0.11080967093138883,sv
318,-0.7192627032952084,0.32036963871946633,67.0361330298916,10.420639157988138,5.71999999999997,2.0979020979021086,0.020271831153835955,0.10604612457760362,sv
319,-0.7898391972330757,0.14063977215559276,94.32460564064229,14.65629482467297,4.2000000000000455,3.5714285714285325,0.01817540477977937,0.10739063105384652,sv
323,-0.6026470389786635,0.0631586323295672,99.39886290488049,12.38454361199371,2.0,3.0,0.026798493721701212,0.13623183229008207,sd
324,-0.36140515173902144,-0.24834886931813782,10.416857614958072,11.181715086670929,2.280000000000001,0.43859649122806993,0.03414022600228665,0.12072030283727875,b
327,-0.7156095183931762,-0.12559470105542103,99.32348939918457,15.647061092233864,3.3199999999999967,2.1084337349397613,0.02164546172166968,0.11061072333898432,sd
328,-0.8295688537259103,-0.271673576905219,113.86273283434657,13.300978493692714,9.520000000000003,1.2605042016806718,0.015723328966712694,0.10776190595203512,sd
329,-0.1523145500660299,0.2622800267415484,9.223478304362999,9.177154478097423,2.5599999999999987,5.468750000000003,0.021324276358497832,0.1170443475287705,sd
330,-0.7692695810592934,-0.15565528923735594,77.8630272333782,13.480296672295259,9.32,2.896995708154506,0.018495856139653356,0.14563998259829034,sd
331,0.19156840011116238,0.020341461231716762,6.36746934400293,4.015797423020545,0.240000000000002,8.333333333333265,0.012630044349368449,0.1380046518890112,sd
334,-0.8262178601009011,-0.024640180151853652,91.87445763358326,13.861658414472044,4.119999999999997,1.6990291262135933,0.01684570829095879,0.11377891140109782,sd
335,-0.6889502486444865,-0.004130840226628574,141.91808779987468,10.072340221017873,2.6400000000000006,7.954545454545453,0.028210951973038995,0.14870236369181736,sd
336,0.2765988236786552,-0.25452119732256795,42.75542286705386,11.623065274148946,1.6000000000000014,0.6249999999999994,0.009983103374392158,0.09343895593828813,aa
338,-0.7303368069480138,0.2576628408570949,33.291433586688754,4.603746331956376,0.3200000000000003,3.1249999999999973,0.009425810101513983,0.17441328109956727,aa
340,-0.527692353408366,0.02445202468031238,81.56742816303603,11.515396000712059,3.759999999999991,2.9255319148936243,0.017928098402408416,0.09611464662255725,sd
341,-0.04062337608241828,0.24187464487684762,4.593421099740083,11.54141160133012,0.4399999999999977,2.2727272727272845,0.019370083313492967,0.10088046941255288,b
342,0.5362938414445186,0.27382413138458994,26.875359928983354,9.53645048208597,5.320000000000007,4.135338345864656,0.009099642300496954,0.06954701356919558,sd
343,0.2351770801816362,0.21402696350700778,46.69350436200999,11.489202024536981,2.9200000000000017,2.739726027397259,0.011095637649934301,0.08687116030321458,sd
344,0.05614403580143845,0.469407492070669,2.9974566453474685,9.101956979247621,0.4399999999999977,2.2727272727272845,0.008391842463615217,0.06581866449225138,b
346,-0.8190161330368928,0.3119233585963195,66.27792222635243,11.107072375073647,3.719999999999999,2.956989247311829,0.01951742343867351,0.11042934360209868,sd
347,-0.24698312401338995,0.14884471774449448,9.918008918864338,13.290148141222524,3.3200000000000074,2.71084337349397,0.014789053271581483,0.09918043982439392,sd
348,-0.5482691485989849,0.032946623164409106,163.19369165151048,14.191535742584204,7.239999999999995,2.071823204419891,0.03066895403418517,0.1487784388631841,sd
349,-0.7677568313348166,-0.013392420501783464,123.4882859707407,12.128079059081426,9.960000000000008,2.911646586345379,0.02182296267512004,0.1191245962802718,sd
350,0.11582048762918173,-0.15383147270181696,4.804435794690738,6.076701327682798,0.519999999999996,1.9230769230769378,0.02391854498257716,0.08869388524550881,b
351,-0.7726468874431067,-0.11448123422079048,132.8896699604264,13.504050171179236,11.680000000000007,2.482876712328766,0.03339988062125811,0.12789720527239556,sd
352,0.5867619279490643,-0.1095447148767893,2.117661159154106,9.32673209052846,2.8799999999999955,3.125000000000005,0.02297542797769591,0.14380586017176047,sd
353,-0.8364393023545444,-0.06791940514645012,70.62679185015992,13.459771435387532,7.8799999999999955,2.0304568527918794,0.01930154036337553,0.09775651988911327,sv
354,-0.13631077951396775,0.3723132144123049,6.179227149470225,12.803366260524143,0.8400000000000034,3.571428571428557,0.013038325544950618,0.08117428556752687,%
355,-0.8362585116103898,-0.10337005307264913,82.24501035131763,14.563727307856205,9.079999999999998,2.7533039647577096,0.018135835308302553,0.11036140946688447,sd
356,-0.6652124163575159,-0.006236295883134568,160.3982667957674,11.231638066093586,6.640000000000015,3.3132530120481856,0.024395839517430223,0.15429229038082518,sv
357,0.07304213029930229,0.2555041325491316,55.34524917578296,8.823156306721101,4.679999999999978,4.273504273504293,0.013932009761170983,0.07788474099897567,sv
358,-0.03213199536398348,0.3025465236296774,10.184168790845124,7.6345391331556245,0.4399999999999977,2.2727272727272845,0.03176298697196679,0.09145710406451428,b
359,-0.41045506346150673,0.4300747004614338,7.047635920972638,7.921184467897766,0.8400000000000034,4.761904761904742,0.005974705049613759,0.04855713535274213,sd
360,0.12269098653223809,0.04345028024198272,34.544605355230395,12.213511628595432,2.0,3.5,0.01780555993962381,0.08081712102524441,sd
361,-0.4810456861344322,-0.5592427946419039,7.012418213258199,12.67262442997564,1.7600000000000193,0.5681818181818119,0.01604319355163059,0.09130518140089504,b
362,-0.5002805124624747,0.41242387811463854,50.56000295400495,8.254101683477371,1.1599999999999966,4.31034482758622,0.02233401316733765,0.11715444583291322,sv
363,,0.05080773878696476,,10.177107493919381,0.3199999999999932,3.1250000000000666,,,b
364,-0.8885136860962085,-0.04088589365076867,67.7558229183571,14.054156152310933,7.359999999999985,3.3967391304347894,0.017524899723022336,0.09556172922611283,sv
365,-0.7075898009671953,0.20645892943837496,142.94762139378042,9.773506257355798,1.160000000000025,7.758620689655005,0.020199560728938023,0.11417526685426749,sv
366,-0.6719841744714048,-0.31129880825919076,151.42148825547355,12.075054132080098,2.1599999999999966,0.4629629629629637,0.018914613508763944,0.11326794659156662,b
367,-0.13008617779418952,0.1375536585271966,195.59089256387418,9.108504067009406,1.3199999999999932,6.818181818181853,0.04232533866083318,0.18584430978746982,sd
368,,0.1671060211790074,,7.58194530139862,0.5200000000000102,1.9230769230768852,,,aa
